Model,DPO4104
Firmware Version,2.68

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.01
Horizontal Delay,-0.0001
Sample Interval,1e-06
Record Length,100000
Gating,0.0% to 100.0%
Probe Attenuation,0.2
Vertical Units,V
Vertical Offset,-0.812
Vertical Scale,0.02
Vertical Position,-5
,
,
,
Label,
TIME,CH2
-4.93530e-02,-0.726297
-4.93520e-02,-0.726141
-4.93510e-02,-0.726
-4.93500e-02,-0.726269
-4.93490e-02,-0.726147
-4.93480e-02,-0.726231
-4.93470e-02,-0.72595
-4.93460e-02,-0.726369
-4.93450e-02,-0.72645
-4.93440e-02,-0.726044
-4.93430e-02,-0.725966
-4.93420e-02,-0.72625
-4.93410e-02,-0.726109
-4.93400e-02,-0.726731
-4.93390e-02,-0.726438
-4.93380e-02,-0.726472
-4.93370e-02,-0.726584
-4.93360e-02,-0.72645
-4.93350e-02,-0.726556
-4.93340e-02,-0.726188
-4.93330e-02,-0.726281
-4.93320e-02,-0.726609
-4.93310e-02,-0.726825
-4.93300e-02,-0.726559
-4.93290e-02,-0.726422
-4.93280e-02,-0.726284
-4.93270e-02,-0.726497
-4.93260e-02,-0.726613
-4.93250e-02,-0.726328
-4.93240e-02,-0.726397
-4.93230e-02,-0.726269
-4.93220e-02,-0.726503
-4.93210e-02,-0.726578
-4.93200e-02,-0.726797
-4.93190e-02,-0.726334
-4.93180e-02,-0.726334
-4.93170e-02,-0.726322
-4.93160e-02,-0.726778
-4.93150e-02,-0.726413
-4.93140e-02,-0.726388
-4.93130e-02,-0.726484
-4.93120e-02,-0.726281
-4.93110e-02,-0.726556
-4.93100e-02,-0.726528
-4.93090e-02,-0.726647
-4.93080e-02,-0.726359
-4.93070e-02,-0.726703
-4.93060e-02,-0.726656
-4.93050e-02,-0.726766
-4.93040e-02,-0.726669
-4.93030e-02,-0.726609
-4.93020e-02,-0.72655
-4.93010e-02,-0.726328
-4.93000e-02,-0.726697
-4.92990e-02,-0.726509
-4.92980e-02,-0.726534
-4.92970e-02,-0.726341
-4.92960e-02,-0.726363
-4.92950e-02,-0.72665
-4.92940e-02,-0.726553
-4.92930e-02,-0.726656
-4.92920e-02,-0.7267
-4.92910e-02,-0.726697
-4.92900e-02,-0.726559
-4.92890e-02,-0.726469
-4.92880e-02,-0.72665
-4.92870e-02,-0.726559
-4.92860e-02,-0.726969
-4.92850e-02,-0.726663
-4.92840e-02,-0.726253
-4.92830e-02,-0.726756
-4.92820e-02,-0.726497
-4.92810e-02,-0.726588
-4.92800e-02,-0.726678
-4.92790e-02,-0.7264
-4.92780e-02,-0.726563
-4.92770e-02,-0.726481
-4.92760e-02,-0.726656
-4.92750e-02,-0.726538
-4.92740e-02,-0.726219
-4.92730e-02,-0.726478
-4.92720e-02,-0.726778
-4.92710e-02,-0.726569
-4.92700e-02,-0.726747
-4.92690e-02,-0.726631
-4.92680e-02,-0.726822
-4.92670e-02,-0.726603
-4.92660e-02,-0.726694
-4.92650e-02,-0.72675
-4.92640e-02,-0.727025
-4.92630e-02,-0.726622
-4.92620e-02,-0.726625
-4.92610e-02,-0.726653
-4.92600e-02,-0.726594
-4.92590e-02,-0.726306
-4.92580e-02,-0.726581
-4.92570e-02,-0.726422
-4.92560e-02,-0.726619
